Time,Dedr,Age,Brt,Dwt,Value,HP,Year,Code1,Claims
0.76,100000,5,43217,77755,14351000,11820,2003,1,0
0.25,100000,5,43217,77755,24500000,11820,2003,1,0
0.76,100000,5,43217,77755,14351000,11820,2003,1,0
0.25,100000,5,43217,77755,24500000,11820,2003,1,0
0.64,100000,2,27986,50000,12776000,9347,2003,1,0
0.12,100000,2,27986,50000,12776000,9347,2003,1,0
0.06,100000,2,27986,50000,17500000,9347,2003,1,0
0.19,100000,2,27986,50000,21701000,9347,2003,1,0
0.74,100000,2,27986,50296,12776000,10998,2003,1,0
0.03,100000,2,27986,50296,12776000,10998,2003,1,0
0.06,100000,2,27986,50296,17500000,10998,2003,1,0
0.19,100000,2,27986,50296,21701000,10998,2003,1,0
0.76,100000,2,27986,50296,12600000,10998,2003,1,0
0.06,100000,2,27986,50296,17500000,10998,2003,1,0
0.19,100000,2,27986,50296,21351000,10998,2003,1,0
0.76,100000,3,27986,50296,12600000,10998,2003,1,0
0.06,100000,3,27986,50296,17500000,10998,2003,1,0
0.19,100000,3,27986,50296,21351000,10998,2003,1,0
0.76,100000,3,27011,46644,12076000,10098,2003,1,0
0.06,100000,3,27011,46644,16451000,10098,2003,1,0
0.19,100000,3,27011,46644,20301000,10098,2003,1,0
0.76,100000,3,27011,46644,12076000,10098,2003,1,0
0.06,100000,3,27011,46644,16451000,10098,2003,1,0
0.19,100000,3,27011,46644,20301000,10098,2003,1,0
0.76,100000,17,25956,45263,4726000,10300,2003,1,0
0.06,100000,17,25956,45263,7700000,10300,2003,1,0
0.19,100000,17,25956,45263,9800000,10300,2003,1,1
0.76,100000,18,24395,42489,4200000,8420,2003,1,0
0.06,100000,18,24395,42489,7000000,8420,2003,1,0
0.19,100000,18,24395,42489,9100000,8420,2003,1,0
0.76,100000,19,22148,37554,3676000,11100,2003,1,0
0.06,100000,19,22148,37554,6300000,11100,2003,1,0
0.19,100000,19,22148,37554,8051000,11100,2003,1,0
0.76,100000,19,17210,28503,3151000,10500,2003,1,0
0.06,100000,19,17210,28503,5600000,10500,2003,1,0
0.19,100000,19,17210,28503,6476000,10500,2003,1,0
0.76,100000,26,22155,37681,1576000,11359,2003,1,0
0.06,100000,26,22155,37681,3500000,11359,2003,1,0
0.19,100000,26,22155,37681,4200000,11359,2003,1,0
0.76,100000,26,22155,37681,1576000,11398,2003,1,0
0.06,100000,26,22155,37681,3500000,11398,2003,1,0
0.19,100000,26,22155,37681,4200000,11398,2003,1,0
0.06,100000,25,13664,22669,2275000,8000,2003,1,0
0.19,100000,25,13664,22669,2800000,8000,2003,1,0
0.76,100000,2,27306,47000,12600000,10100,2003,1,0
0.06,100000,2,27306,47000,17151000,10100,2003,1,0
0.19,100000,2,27306,47000,20401000,10100,2003,1,0
0.76,100000,11,21941,39110,7526000,6715,2003,1,0
0.06,100000,11,21941,39110,10500000,6715,2003,1,0
0.19,100000,11,21941,39110,12600000,6715,2003,1,0
0.76,100000,11,21941,39110,7526000,6715,2003,1,0
0.06,100000,11,21941,39110,10500000,6715,2003,1,0
0.19,100000,11,21941,39110,12600000,6715,2003,1,0
0.76,100000,11,21941,39110,7526000,6715,2003,1,0
0.06,100000,11,21941,39110,10500000,6715,2003,1,0
0.19,100000,11,21941,39110,12600000,6715,2003,1,0
0.76,100000,18,17879,29692,3500000,9500,2003,1,0
0.06,100000,18,17879,29692,5951000,9500,2003,1,0
0.19,100000,18,17879,29692,7000000,9500,2003,1,0
0.76,100000,18,13815,23418,3326000,6950,2003,1,0
0.06,100000,18,13815,23418,4500000,6950,2003,1,0
0.19,100000,18,13815,23418,5600000,6950,2003,1,0
0.76,100000,19,17065,28094,3151000,9600,2003,1,0
0.06,100000,19,17065,28094,5600000,9600,2003,1,0
0.19,100000,19,17065,28094,6476000,9600,2003,1,0
0.76,100000,19,17056,28098,3151000,11520,2003,1,1
0.06,100000,19,17056,28098,5600000,11520,2003,1,0
0.19,100000,19,17056,28098,6476000,11520,2003,1,0
0.58,50000,6,16041,26411,10500000,8261,2003,1,0
0.27,50000,6,16041,26411,11550000,8261,2003,1,0
0.15,50000,6,16041,26411,16000000,8261,2003,1,0
0.58,50000,5,10490,16860,8000000,5302,2003,1,0
0.27,50000,5,10490,16860,8800000,5302,2003,1,0
0.15,50000,5,10490,16860,12000000,5302,2003,1,0
0.58,50000,6,10490,16860,8000000,5302,2003,1,0
0.27,50000,6,10490,16860,8800000,5302,2003,1,0
0.15,50000,6,10490,16860,12000000,5302,2003,1,0
0.58,50000,6,10490,16857,8000000,5302,2003,1,0
0.27,50000,6,10490,16857,8800000,5302,2003,1,0
0.15,50000,6,10490,16857,12000000,5302,2003,1,0
0.58,50000,7,10490,16860,8000000,5302,2003,1,0
0.27,50000,7,10490,16860,8800000,5302,2003,1,0
0.15,50000,7,10490,16860,12000000,5302,2003,1,0
0.58,50000,9,10904,15627,6000000,5400,2003,1,0
0.27,50000,9,10904,15627,6600000,5400,2003,1,0
0.15,50000,9,10904,15627,8000000,5400,2003,1,0
0.5,50000,7,11478,18469,6000000,6650,2003,2,0
0.08,50000,7,11478,18469,8000000,6650,2003,2,0
0.27,50000,7,11478,18469,8800000,6650,2003,2,0
0.15,50000,7,11478,18469,12000000,6650,2003,2,0
1,75000,18,3986,6025,4000000,4000,2003,2,0
1,75000,25,7759,10420,2000000,7500,2003,2,0
0.84,75000,26,22263,37657,2500000,11400,2003,1,0
0.17,75000,26,22263,37657,4000000,11400,2003,1,0
0.84,75000,18,22208,37696,8000000,12970,2003,1,0
0.17,75000,18,22208,37696,12000000,12970,2003,1,0
0.84,75000,18,22208,37715,8000000,12970,2003,1,0
0.17,75000,18,22208,37715,12000000,12970,2003,1,0
0.84,75000,19,22208,37734,8000000,8160,2003,1,0
0.17,75000,19,22208,37734,12000000,8160,2003,1,0
0.84,75000,19,22208,37695,8000000,8160,2003,1,0
0.17,75000,19,22208,37695,12000000,8160,2003,1,0
0.79,300000,9,77697,151300,30000000,16382,2003,1,0
0.22,300000,9,77697,151300,36000000,16382,2003,1,0
0.41,100000,22,44887,75470,7000000,16533,2003,1,0
1,150000,9,49443,20082,34700000,15660,2003,2,0
1,150000,3,67140,39423,51400000,28468,2003,2,1
0.59,150000,25,47089,17316,24000000,20500,2003,2,0
0.42,150000,25,47089,17316,20000000,20500,2003,2,0
1,62500,3,22063,28863,44000000,9600,2003,1,0
0.38,100000,9,25676,42529,16000000,9350,2003,1,0
0.29,100000,9,25676,42529,18000000,9350,2003,1,0
0.33,100000,9,25676,42529,19200000,9350,2003,1,0
0.38,100000,8,25676,42529,16000000,9350,2003,1,0
0.29,100000,8,25676,42529,18000000,9350,2003,1,0
0.33,100000,8,25676,42529,20000000,9350,2003,1,0
0.93,100000,1,17697,28740,20000000,8820,2003,1,0
0.93,100000,2,17697,28740,20000000,8820,2003,1,0
0.93,100000,2,28693,44507,30000000,11665,2003,1,0
0.93,100000,1,17697,28738,20000000,8820,2003,1,0
1,125000,19,18284,28608,18400000,7500,2003,1,0
1,125000,19,11647,18527,14000000,5800,2003,1,0
1,125000,18,15879,24938,10000000,7200,2003,1,0
1,125000,22,10971,16960,6400000,8000,2003,1,0
1,125000,19,6930,10849,5600000,4050,2003,2,1
0.97,125000,30,16534,25424,4000000,11600,2003,1,0
0.03,125000,30,16534,25424,6400000,11600,2003,1,0
0.36,50000,0,8351,12000,12950000,6650,2003,1,0
0.5,500000,5,91962,171882,50000000,26740,2003,1,0
0.44,500000,5,91962,171882,42500000,26740,2003,1,0
0.06,500000,5,91962,171882,48800000,26740,2003,1,0
0.33,500000,5,91962,171882,48800000,26740,2003,1,0
0.5,500000,2,91563,174284,39000000,22730,2003,1,0
0.44,500000,2,91563,174284,44000000,22730,2003,1,0
0.06,500000,2,91563,174284,55000000,22730,2003,1,0
0.33,500000,2,91563,174284,55000000,22730,2003,1,0
0.5,500000,11,154030,322941,35000000,29461,2003,1,0
0.44,500000,11,154030,322941,39000000,29461,2003,1,0
0.06,500000,11,154030,322941,44000000,29461,2003,1,0
0.33,500000,11,154030,322941,44000000,29461,2003,1,0
0.5,500000,6,107512,220353,34000000,26713,2003,1,0
0.44,500000,6,107512,220353,38000000,26713,2003,1,0
0.06,500000,6,107512,220353,47500000,26713,2003,1,0
0.33,500000,6,107512,220353,47500000,26713,2003,1,0
0.5,500000,17,159534,310698,24000000,22340,2003,1,0
0.44,500000,17,159534,310698,26000000,22340,2003,1,0
0.06,500000,17,159534,310698,33900000,22340,2003,1,0
0.33,500000,17,159534,310698,33900000,22340,2003,1,0
0.95,500000,16,159534,310686,24000000,22340,2003,1,0
0.06,500000,16,159534,310686,34000000,22340,2003,1,0
0.33,500000,16,159534,310686,34000000,22340,2003,1,0
0.95,500000,17,154098,290793,23000000,23140,2003,1,0
0.06,500000,17,154098,290793,31200000,23140,2003,1,0
0.33,500000,17,154098,290793,31200000,23140,2003,1,0
0.5,500000,17,175720,364767,22000000,24858,2003,1,0
0.44,500000,17,175720,364767,25000000,24858,2003,1,1
0.06,500000,17,175720,364767,33000000,24858,2003,1,0
0.33,500000,17,175720,364767,33000000,24858,2003,1,0
0.5,500000,17,118491,231851,16000000,24800,2003,1,0
0.44,500000,17,118491,231851,18000000,24800,2003,1,0
0.06,500000,17,118491,231851,30200000,24800,2003,1,0
0.33,500000,17,118491,231851,30200000,24800,2003,1,0
0.5,500000,17,100070,200692,14000000,17600,2003,1,0
0.44,500000,17,100070,200692,16000000,17600,2003,1,0
0.06,500000,17,100070,200692,26800000,17600,2003,1,0
0.33,500000,17,100070,200692,26800000,17600,2003,1,0
0.5,500000,24,112947,225162,7500000,40920,2003,1,0
0.46,500000,24,112947,225162,8000000,40920,2003,1,0
0.64,150000,2,39831,74470,28000000,14889,2003,1,0
0.36,150000,2,39831,74470,31000000,14889,2003,1,0
0.64,150000,2,43300,74410,28000000,14900,2003,1,0
0.36,150000,2,43300,74410,31000000,14900,2003,1,0
0.64,150000,2,39818,74401,28000000,14889,2003,1,0
0.36,150000,2,39818,74401,31000000,14889,2003,1,0
0.05,200000,25,69780,131998,8000000,29100,2003,1,0
0.64,150000,19,35886,63940,7500000,13167,2003,1,0
0.02,150000,19,35886,63940,9000000,13167,2003,1,0
0.34,150000,19,35886,63940,13000000,13167,2003,1,0
0.64,150000,2,40121,74410,28000000,14900,2003,1,0
0.36,150000,2,40121,74410,31000000,14900,2003,1,0
0.64,150000,14,36042,64282,12000000,11650,2003,1,0
0.36,150000,14,36042,64282,16000000,11650,2003,1,0
0.41,150000,6,49821,19884,34700000,15660,2003,2,0
0.59,150000,6,49821,19884,40000000,15660,2003,2,0
1,150000,7,49821,19844,34700000,15660,2003,2,0
1,150000,16,48676,15571,23400000,11850,2003,2,0
1,150000,16,49750,15528,23400000,10070,2003,2,0
1,150000,16,49792,15536,23400000,10070,2003,2,0
1,150000,17,48547,15546,22700000,10670,2003,2,0
1,150000,17,48676,15577,22700000,16110,2003,2,0
1,150000,18,48393,22067,21000000,17326,2003,2,0
1,150000,18,48357,21900,21000000,17326,2003,2,0
1,150000,21,47947,17863,13400000,18400,2003,2,0
1,150000,20,27440,10599,6400000,12000,2003,2,0
0.81,125000,19,37168,60550,27350000,11900,2003,1,0
0.19,125000,19,37168,60550,33500000,11900,2003,1,0
0.81,125000,19,35904,59954,27350000,15200,2003,1,0
0.19,125000,19,35904,59954,33500000,15200,2003,1,0
1,125000,22,45544,14159,6000000,18000,2003,2,0
0.69,75000,9,26040,45203,12200000,9720,2003,1,0
0.03,75000,9,26040,45203,14400000,9720,2003,1,0
0.29,75000,9,26040,45203,17600000,9720,2003,1,0
0.69,75000,19,23207,38434,7200000,8650,2003,1,0
0.32,75000,19,23207,38434,9600000,8650,2003,1,0
0.69,75000,19,15045,24941,6000000,8000,2003,1,0
0.31,75000,19,15045,24941,7200000,8000,2003,1,0
1,75000,26,11582,18725,5000000,8000,2003,1,0
1,100000,15,42447,12763,15000000,14400,2003,2,0
1,250000,7,63515,109891,53400000,19100,2003,1,0
1,250000,6,63515,109933,53400000,19100,2003,1,0
1,250000,7,63515,109906,53400000,19100,2003,1,0
1,250000,6,63515,109832,53400000,19100,2003,1,0
1,250000,6,63515,109913,53400000,19100,2003,1,0
1,250000,0,70933,121000,53400000,21100,2003,1,0
1,250000,7,63515,109832,53400000,19100,2003,1,0
0.32,250000,11,57082,96027,53400000,15245,2003,1,0
1,250000,4,63515,109850,53400000,19100,2003,1,0
1,250000,4,63515,109773,53400000,19100,2003,1,0
1,250000,4,63515,109846,53400000,19100,2003,1,0
1,250000,4,63515,109798,53400000,19100,2003,1,0
1,250000,5,36008,51800,40000000,15600,2003,2,1
1,250000,7,35998,51880,40000000,15662,2003,2,0
1,250000,7,35998,51880,40000000,15662,2003,2,0
1,250000,6,36008,51800,40000000,15662,2003,2,0
1,250000,6,36008,51880,40000000,15662,2003,2,0
1,250000,6,36008,51492,40000000,15600,2003,2,0
1,250000,6,36008,51800,40000000,15662,2003,2,0
1,250000,6,36008,51800,40000000,15662,2003,2,1
1,250000,2,32458,47818,33400000,12100,2003,2,0
1,250000,1,32458,47818,33400000,13867,2003,2,0
1,250000,11,44398,42276,40000000,10050,2003,2,0
1,250000,7,32520,48041,33400000,12100,2003,2,0
1,250000,17,28349,41076,39000000,8400,2003,2,0
1,250000,6,32520,48077,33400000,12100,2003,2,0
1,250000,11,44398,42276,40000000,10050,2003,2,0
1,250000,12,44398,42276,40000000,10050,2003,2,0
1,250000,18,28092,40269,39400000,8400,2003,2,0
1,250000,18,28371,40563,39400000,8400,2003,2,0
1,250000,2,29103,23528,40000000,17646,2003,2,0
1,250000,20,30767,42149,33400000,11655,2003,2,0
1,250000,18,27470,39239,33400000,10970,2003,2,0
1,250000,18,27470,39218,33400000,10970,2003,2,0
1,250000,18,27470,39260,33400000,10970,2003,2,0
1,250000,20,30767,42149,33400000,11655,2003,2,0
1,250000,17,28239,42497,33400000,8400,2003,2,0
1,250000,18,27818,41651,33400000,8120,2003,2,0
1,250000,19,27818,42913,33400000,8120,2003,2,0
1,250000,17,28005,42995,33400000,8120,2003,2,0
1,250000,19,27962,43952,33400000,8600,2003,2,0
1,250000,18,27824,42964,33400000,8120,2003,2,0
1,250000,18,27818,41646,33400000,8120,2003,2,0
1,250000,18,27824,43003,33400000,8120,2003,2,0
1,250000,18,27818,41619,33400000,8120,2003,2,0
1,250000,19,27962,44010,33400000,8600,2003,2,0
1,100000,23,12688,14602,13350000,9900,2003,2,1
1,250000,25,26204,38540,16550000,13100,2003,2,0
1,250000,19,26130,39273,22700000,11215,2003,2,0
1,250000,22,27069,38695,18700000,12000,2003,2,0
1,250000,22,25063,38771,20000000,11900,2003,2,1
1,250000,24,26948,38596,12550000,12000,2003,2,0
1,250000,25,26204,38540,12550000,13100,2003,2,0
1,250000,18,26130,39273,24000000,11215,2003,2,0
1,250000,21,25846,38787,21400000,11200,2003,2,0
1,250000,19,25063,38800,24000000,13100,2003,2,0
1,250000,24,25846,38618,12500000,13100,2003,2,0
1,250000,21,25846,38787,21400000,11200,2003,2,0
1,250000,22,27069,38695,14750000,12000,2003,2,0
1,250000,23,26942,38715,14750000,12000,2003,2,0
1,100000,18,32333,44993,37500000,12970,2003,1,0
1,75000,25,6870,10351,7000000,6000,2003,1,0
1,100000,27,19426,23365,30000000,11600,2003,1,1
1,100000,22,4668,7500,6000000,4400,2003,1,0
1,100000,22,3875,6243,6000000,4400,2003,1,0
1,100000,30,2583,4101,4000000,3000,2003,1,0
1,75000,21,4430,7554,2000000,3075,2003,2,0
1,75000,21,4430,4553,2000000,3075,2003,2,0
0.47,135000,7,38775,74012,18000000,14300,2003,1,0
0.1,135000,7,38775,74012,25000000,14300,2003,1,0
0.05,135000,7,38775,74012,27500000,14300,2003,1,0
0.02,135000,7,38775,74012,30000000,14300,2003,1,0
0.36,135000,7,38775,74012,34000000,14300,2003,1,0
0.27,135000,4,27003,45423,17000000,11100,2003,1,0
0.2,135000,4,27003,45423,19000000,11100,2003,1,0
0.1,135000,4,27003,45423,20000000,11100,2003,1,0
0.05,135000,4,27003,45423,23000000,11100,2003,1,0
0.02,135000,4,27003,45423,25000000,11100,2003,1,0
0.06,135000,4,27003,45423,29000000,11100,2003,1,0
0.3,135000,4,27003,45423,31000000,11100,2003,1,0
0.57,135000,7,24533,41712,16500000,8748,2003,1,0
0.07,135000,7,24533,41712,18500000,8748,2003,1,0
0.06,135000,7,24533,41712,21000000,8748,2003,1,0
0.3,135000,7,24533,41712,24000000,8748,2003,1,0
0.29,135000,8,26019,45731,14500000,9900,2003,1,0
0.18,135000,8,26019,45731,15500000,9900,2003,1,0
0.1,135000,8,26019,45731,17000000,9900,2003,1,0
0.05,135000,8,26019,45731,19000000,9900,2003,1,0
0.02,135000,8,26019,45731,20000000,9900,2003,1,0
0.06,135000,8,26019,45731,22000000,9900,2003,1,0
0.3,135000,8,26019,45731,26000000,9900,2003,1,0
0.47,135000,19,18025,28251,7000000,10700,2003,1,0
0.13,135000,19,18025,28251,6000000,10700,2003,1,0
0.41,135000,19,18025,28251,8500000,10700,2003,1,0
0.47,135000,20,18173,28234,7000000,10700,2003,1,0
0.13,135000,20,18173,28234,6000000,10700,2003,1,0
0.41,135000,20,18173,28234,8000000,10700,2003,1,0
0.27,135000,9,25457,44950,12000000,9400,2003,1,0
0.02,135000,9,25457,44950,13000000,9400,2003,1,0
0.18,135000,9,25457,44950,14000000,9400,2003,1,0
0.1,135000,9,25457,44950,16500000,9400,2003,1,0
0.07,135000,9,25457,44950,18500000,9400,2003,1,0
0.06,135000,9,25457,44950,21000000,9400,2003,1,0
0.3,135000,9,25457,44950,24000000,9400,2003,1,0
0.47,135000,21,19997,33500,7000000,12000,2003,1,0
0.17,135000,21,19997,33500,6000000,12000,2003,1,0
0.06,135000,21,19997,33500,8000000,12000,2003,1,0
0.3,135000,21,19997,33500,9000000,12000,2003,1,0
0.01,135000,27,16254,30253,7000000,11550,2003,1,0
0.27,135000,19,24729,41503,5000000,11200,2003,1,0
0.2,135000,19,24729,41503,6500000,11200,2003,1,0
0.1,135000,19,24729,41503,7500000,11200,2003,1,0
0.05,135000,19,24729,41503,8500000,11200,2003,1,0
0.1,135000,19,24729,41503,10500000,11200,2003,1,1
0.28,135000,19,24729,41503,12500000,11200,2003,1,0
0.27,135000,20,24729,41543,5000000,11200,2003,1,0
0.2,135000,20,24729,41543,6000000,11200,2003,1,0
0.1,135000,20,24729,41543,7000000,11200,2003,1,0
0.05,135000,20,24729,41543,8000000,11200,2003,1,0
0.1,135000,20,24729,41543,10000000,11200,2003,1,0
0.28,135000,20,24729,41543,12000000,11200,2003,1,0
0.27,135000,20,24561,41543,5000000,11200,2003,1,0
0.2,135000,20,24561,41543,6000000,11200,2003,1,0
0.1,135000,20,24561,41543,7000000,11200,2003,1,0
0.05,135000,20,24561,41543,8000000,11200,2003,1,0
0.1,135000,20,24561,41543,10000000,11200,2003,1,0
0.28,135000,20,24561,41543,12000000,11200,2003,1,0
0.62,135000,22,16021,27139,4500000,10550,2003,1,0
0.02,135000,22,16021,27139,5500000,10550,2003,1,0
0.06,135000,22,16021,27139,6500000,10550,2003,1,0
0.3,135000,22,16021,27139,8000000,10550,2003,1,0
0.27,135000,5,26028,45000,16500000,9598,2003,1,0
0.2,135000,5,26028,45000,17500000,9598,2003,1,0
0.1,135000,5,26028,45000,18500000,9598,2003,1,0
0.05,135000,5,26028,45000,21500000,9598,2003,1,0
0.02,135000,5,26028,45000,24000000,9598,2003,1,0
0.06,135000,5,26028,45000,28000000,9598,2003,1,0
0.3,135000,5,26028,45000,30000000,9598,2003,1,0
0.24,135000,19,24561,41543,5000000,11200,2003,1,0
0.2,135000,19,24561,41543,6500000,11200,2003,1,0
0.1,135000,19,24561,41543,7500000,11200,2003,1,0
0.05,135000,19,24561,41543,8500000,11200,2003,1,0
0.1,135000,19,24561,41543,10500000,11200,2003,1,0
0.28,135000,19,24561,41543,12500000,11200,2003,1,0
0.27,135000,2,29499,52068,22000000,19457,2003,1,0
0.2,135000,2,29499,52068,23000000,19457,2003,1,0
0.1,135000,2,29499,52068,25000000,19457,2003,1,0
0.05,135000,2,29499,52068,28000000,19457,2003,1,0
0.02,135000,2,29499,52068,30000000,19457,2003,1,0
0.36,135000,2,29499,52068,35000000,19457,2003,1,0
0.65,75000,12,16722,28451,10560000,6630,2003,1,1
0.08,75000,12,16722,28451,10800000,6630,2003,1,0
0.21,75000,12,16722,28451,12800000,6630,2003,1,0
0.73,75000,14,17061,27934,9416000,6300,2003,1,0
0.18,75000,14,17061,27934,12000000,6300,2003,1,0
0.57,75000,14,17061,27887,9416000,6301,2003,1,0
0.65,75000,14,17590,28835,8360000,6550,2003,1,0
0.08,75000,14,17590,28835,9200000,6550,2003,1,0
0.28,75000,14,17590,28835,12000000,6550,2003,1,0
0.39,75000,17,18003,28468,8184000,6900,2003,1,0
0.55,75000,18,14201,22530,4000000,5921,2003,1,0
0.12,75000,18,14201,22530,5200000,5921,2003,1,0
0.06,75000,18,14201,22530,5800000,5921,2003,1,0
0.28,75000,18,14201,22530,6600000,5921,2003,1,0
0.55,75000,17,14201,22447,4000000,5920,2003,1,0
0.12,75000,17,14201,22447,6000000,5920,2003,1,0
0.06,75000,17,14201,22447,6600000,5920,2003,1,0
0.28,75000,17,14201,22447,7400000,5920,2003,1,0
0.37,175000,21,70814,135160,5500000,16099,2003,1,0
0.12,300000,21,70814,135160,8000000,16099,2003,1,0
0.19,300000,21,70814,135160,9500000,16099,2003,1,0
0.1,175000,21,70803,135169,5500000,16100,2003,1,0
0.58,100000,8,37550,70135,16000000,11640,2003,1,0
0.25,135000,2,29499,52055,22000000,19457,2003,1,0
0.2,135000,2,29499,52055,23000000,19457,2003,1,0
0.1,135000,2,29499,52055,25000000,19457,2003,1,0
0.05,135000,2,29499,52055,28000000,19457,2003,1,0
0.02,135000,2,29499,52055,30000000,19457,2003,1,0
0.36,135000,2,29499,52055,35000000,19457,2003,1,0
1,125000,11,29369,46908,20000000,12170,2003,1,0
1,125000,11,29369,46998,20000000,10345,2003,1,0
1,125000,11,29369,46956,20000000,12170,2003,2,0
1,100000,16,28805,45295,10000000,10230,2003,1,0
1,100000,17,28805,45295,10000000,9880,2003,1,0
0.58,250000,16,28805,45295,12000000,10230,2003,1,0
0.76,250000,16,28805,45295,33400000,10230,2003,1,0
0.58,250000,16,28805,45295,12000000,9880,2003,1,0
0.76,250000,16,28805,45295,33400000,9880,2003,1,0
0.58,250000,17,28805,45295,12000000,9880,2003,1,0
0.76,250000,17,28805,45295,33400000,9880,2003,1,1
0.29,175000,21,46996,80571,13000000,17500,2003,1,0
0.29,175000,21,46996,80571,14000000,17500,2003,1,0
0.42,175000,21,46996,80571,20000000,17500,2003,1,0
0.62,100000,9,38657,70109,15780000,12260,2003,1,0
0.38,100000,9,38657,70109,16780000,12260,2003,1,0
0.62,100000,9,38679,70046,15780000,12257,2003,1,0
0.38,100000,9,38679,70046,16780000,12257,2003,1,0
0.62,100000,9,38679,70044,15780000,12260,2003,1,0
0.38,100000,9,38679,70044,16780000,12260,2003,1,0
0.1,100000,8,26062,45712,14100000,9750,2003,1,0
0.52,100000,8,26062,45712,11200000,9750,2003,1,0
0.38,100000,8,26062,45712,16500000,9750,2003,1,0
0.1,100000,7,27610,45513,14100000,11583,2003,1,0
0.52,100000,7,27610,45513,11600000,11583,2003,1,0
0.38,100000,7,27610,45513,17250000,11583,2003,1,0
0.62,100000,13,36433,65652,11780000,12850,2003,1,0
0.38,100000,13,36433,65652,12780000,12850,2003,1,0
0.62,100000,13,36433,65656,11780000,12197,2003,1,0
0.38,100000,13,36433,65656,12780000,12197,2003,1,0
0.1,75000,7,16041,26300,11400000,8258,2003,1,0
0.52,75000,7,16041,26300,6660000,8258,2003,1,0
0.38,75000,7,16041,26300,12750000,8258,2003,1,0
0.1,75000,5,17784,28164,9900000,9660,2003,1,0
0.52,75000,5,17784,28164,7200000,9660,2003,1,0
0.38,75000,5,17784,28164,13500000,9660,2003,1,0
0.1,75000,6,16794,28426,8700000,7795,2003,1,0
0.52,75000,6,16794,28426,7200000,7795,2003,1,0
0.38,75000,6,16794,28426,12750000,7795,2003,1,0
0.1,75000,7,17209,28249,8100000,7200,2003,1,1
0.52,75000,7,17209,28249,6900000,7200,2003,1,0
0.38,75000,7,17209,28249,12750000,7200,2003,1,0
